ISIN,Company_Name,BSE_Scrip_Code,NSE_Symbol
INE252A01019,SPEL SEMICONDUCTOR LTD.,517166,
INE255Z01019,E2E NETWORKS LIMITED   ,201143,E2E
INE256G01033,VIJAY TEXTILES LTD.    ,530151,
INE256Z01017,Akshar Spintex Limited ,541303,
INE260R01016,Dhabriya Polywood Limited     ,538715,
INE262B01016,INTERNATIONAL TRAVEL HOUSE LTD,500213,
INE266B01017,KINETIC ENGINEERING LTD.      ,500240,
INE268H01010,NAVKAR URBANSTRUCTURE LIMITED ,531494,
INE272L01022,SURANA SOLAR LTD.      ,533298,SURANASOL
INE274K01012,BHILWARA TECHNICAL TEXTILES LT,533108,
INE274M01018,COMFORT FINCAP LTD.    ,535267,
INE278D01018,BDH INDUSTRIES LTD.    ,524828,
INE278O01015,GANGA PAPERS INDIA LTD.,531813,
INE281A01026,CENTURY EXTRUSIONS LTD.,500083,CENTEXT
INE284C01018,LAKSHMI ELECTRICAL CONTROL SYS,504258,
INE285H01022,ATLANTA LTD.    ,532759,ATLANTA
INE286H01012,VISA STEEL LTD. ,532721,VISASTEEL
INE289M01016,JOLLY PLASTIC INDUSTRIES LTD. ,507968,
INE291E01019,Paul Merchants Ltd.    ,539113,
INE292C01011,AURO LABORATORIES LTD. ,530233,
INE293A01013,ROLTA INDIA LTD.,500366,ROLTA
INE294A01037,BALLARPUR INDUSTRIES LTD.     ,500102,BALLARPUR
INE294G01026,RAJ OIL MILLS LTD.     ,533093,ROML
INE295Z01015,Parvati Sweetners and Power Lt,541347,
INE296C01020,FIBERWEB (INDIA) LTD.  ,507910,
INE300B01022,INDIAN INFOTECH & SOFTWARE LTD,509051,
INE302E01014,SAKTHI FINANCE LTD.    ,511066,
INE304D01012,SAMBANDAM SPINNING MILLS LTD. ,521240,
INE307D01015,STANDARD SURFACTANTS LTD.     ,526231,
INE309M01012,PREMIER POLYFILM LTD.  ,514354,PREMIERPOL
INE310B01013,DANLAW TECHNOLOGIES INDIA LTD.,532329,
INE312J01012,COROMANDEL ENGINEERING COMPANY,533167,
INE313G01016,DHOOT INDUSTRIAL FINANCE LTD. ,526971,
INE314G01014,KALYANI FORGE LTD.     ,513509,KALYANIFRG
INE314H01012,TechNVision Ventures Limited  ,501421,
INE316G01019,PANCHSHEEL ORGANICS LTD.      ,531726,
INE319B01014,THE BYKE HOSPITALITY LTD.     ,531373,BYKE
INE319Y01016,TIRUPATI FORGE LIMITED ,201358,
INE319Y01024,TIRUPATI FORGE LIMITED ,208300,TIRUPATIFL
INE320I01017,BRAHMAPUTRA INFRASTRUCTURE LTD,535693,
INE322N01013,INNOVENTIVE VENTURE LTD.      ,512375,
INE323B01016,AVONMORE CAPITAL & MANAGEMENT ,511589,
INE324L01013,RPP INFRA PROJECTS LTD.,533284,RPPINFRA
INE325G01010,AVAILABLE FINANCE LTD. ,531310,
INE327G01032,Sayaji Industries Limited     ,540728,
INE328E01027,THE RAMARAJU SUR C MIL L      ,205406,
INE331L01026,MSR INDIA LTD.  ,508922,
INE335W01016,Ganges Securities Ltd. ,540647,GANGESSECU
INE336X01012,TOTAL TRANSPORT SYS LTD,203634,TOTAL
INE337E01010,VIKRAM THERMO (INDIA) LTD.    ,530477,
INE337M01013,INDO THAI SECURITIES LTD.     ,533676,INDOTHAI
INE338F01015,KILBURN ENGINEERING LTD.      ,522101,
INE339P01046,Negotium International Trade L,537838,
INE340F01011,Duncan Engineering Limited    ,504908,
INE341H01023,LKP Securities Limited ,540192,
INE342D01012,INDIA GELATINE & CHEMICALS LTD,531253,
INE343X01018,Meera Industries Limited      ,540519,
INE347H01012,INDITRADE CAPITAL LIMITED     ,532745,
INE347I01010,STARCOM INFORMATION TECHNOLOGY,531616,
INE359B01010,VEDAVAAG SYSTEMS LTD.  ,533056,
INE361D01012,UNI ABEX ALLOY PRODUCTS LTD.  ,504605,
INE362A01016,PVP VENTURES LTD.      ,517556,PVP
INE363W01018,Bhagyanagar Properties Ltd    ,540621,BHAGYAPROP
INE365O01010,ABANS ENTERPRISES LTD  ,512165,
INE365S01037,THINKINK PICTUREZ LIMITED     ,539310,
INE368I01016,NIRAJ CEMENT STRUCTURALS LTD. ,532986,NIRAJ
INE368N01024,SAM LEASECO LTD.,504345,
INE372E01025,BIRLA PRECISION TECHNOLOGIES L,522105,
INE374B01019,MUKTA ARTS LTD. ,532357,MUKTAARTS
INE380K01017,VIVO BIO TECH LTD.     ,511509,
INE385I01010,ALPA LABORATORIES LTD. ,532878,ALPA
INE389K01018,WELSPUN INVESTMENTS AND COMMER,533252,WELINV
INE391D01019,TRF LTD. ,505854,TRF
INE391G01012,SANCO TRANS LTD.,523116,
INE393A01011,DELTA MANUFACTURING LIMITED   ,504286,DELTAMAGNT
INE395B01048,GV FILMS LTD.   ,523277,
INE395H01011,STEEL CITY SECURITIES LTD     ,204419,STEELCITY
INE397C01018,Shree Securities Ltd.  ,538975,
INE397H01017,LOKESH MACHINES LTD.   ,532740,LOKESHMACH
INE398B01018,MRO-TEK Realty Limited ,532376,MRO-TEK
INE400O01023,RAJLAXMI INDUSTRIES LTD.      ,512319,
INE403B01016,GALAXY CLOUD KITCHENS LIMITED ,506186,
INE403Y01018,INNOVANA THINKLABS LTD.,204112,INNOVANA
INE404F01031,TTI ENTERPRISE LTD     ,538597,
INE410G01010,DIVYASHAKTI GRANITES LTD.     ,526315,
INE412C01023,JULLUNDUR MOT AGENCY LTD      ,200283,JMA
INE412J01010,Samrat Forgings Limited,543229,
INE413B01023,RUCHI INFRASTRUCTURE LTD.     ,509020,RUCHINFRA
INE415B01044,MARSONS LIMITED ,517467,
INE416N01013,NILACHAL REFRACTORIES LTD.    ,502294,
INE417B01040,DYNACONS SYSTEMS & SOLUTIONS L,532365,DSSL
INE423K01015,CONTINENTAL CHEMICALS LTD.    ,506935,
INE428D01019,HINDUSTAN TIN WORKS LTD.      ,530315,
INE429F01012,SKIL Infrastructure Limited   ,539861,SKIL
INE431F01018,THE P K TEA PROD CO LTD,204759,PKTEA
INE433D01027,ATLANTA INFRASTRUCTURE AND FIN,530479,
INE437D01010,MAGNA ELECTRO CASTINGS LTD.   ,517449,
INE440G01017,TRITON VALVES LTD.     ,505978,
INE443A01030,ASI INDUSTRIES LIMITED ,502015,
INE445D01013,NILE LTD.,530129,
INE446C01013,GLOBAL OFFSHORE SERVICES LTD. ,501848,
INE450G01024,VIP Clothing Limited   ,532613,VIPCLOTHNG
INE451L01014,MAHAMAYA STEEL INDUSTRIES LTD.,513554,MAHASTEEL
INE452L01012,INCREDIBLE INDUSTRIES LIMITED ,538365,INCREDIBLE
INE453B01029,COMPUCOM SOFTWARE LTD. ,532339,COMPUSOFT
INE458B01036,BHAGYANAGAR INDIA LTD. ,512296,BHAGYANGR
INE464Z01017,Inflame Appliances Limited    ,541083,
INE469A01019,BIMETAL BEARINGS LTD.  ,505681,
INE471W01019,Palash Securities Limited     ,540648,PALASHSECU
INE472C01027,SHRISTI INFRASTRUCTURE DEVELOP,511411,
INE473E01021,BASANT AGRO TECH (INDIA) LTD. ,524687,
INE474C01015,REMSONS INDUSTRIES LTD.,530919,REMSONSIND
INE480Y01016,PARTAP INDUSTRIES LIMITED     ,202411,
INE482B01010,TERA SOFTWARE LTD.     ,533982,TERASOFT
INE484D01012,AMARJOTHI SPINNING MILLS LTD. ,521097,
INE486Y01013,TOUCHWOOD ENTERTAIN LTD.      ,201342,TOUCHWOOD
INE491N01016,RAJA BAHADUR INTERNATIONAL LTD,503127,
INE497D01022,DAMODAR INDUSTRIES LTD.,521220,DAMODARIND
INE498A01018,DCM LTD. ,502820,DCM
INE498E01010,SALONA COTSPIN LTD.    ,590056,SALONA
INE500C01017,Aspira Pathlab & Diagnostics L,540788,
INE501F01018,PBM POLYTEX LTD.,514087,
INE501N01012,La Tim Metal & Industries Limi,505693,
INE505C01016,PRAJAY ENGINEERS SYNDICATE LTD,531746,PRAENG
INE505D01014,GOLDCREST CORPORATION LIMITED ,505576,
INE505Y01010,Vineet Laboratories Limited   ,543298,VINEETLAB
INE509A01012,DUNLOP INDIA LTD.      ,509130,
INE509C01026,GENNEX LABORATORIES LTD.      ,531739,
INE520Y01019,ICE MAKE REFRIGERAT LTD,201038,ICEMAKE
INE523B01011,AKSH OPTIFIBRE LTD.    ,532351,AKSHOPTFBR
INE526R01010,STAR HOUSING FINANCE LIMITED  ,539017,
INE529F01035,SIGNET INDUSTRIES LIMITED     ,512131,SIGIND
INE534E01020,A Infrastructure Limited      ,539620,
INE535F01024,RAJOO ENGINEERS LTD.   ,522257,
INE536P01021,CAPTAIN POLYPLAST LTD  ,536974,
INE537F01012,MODI NATURALS LIMITED  ,519003,
INE542Z01010,KAPSTON FACILITIES MGMT L     ,205322,KAPSTON
INE544H01014,JHS SVENDGAARD LABORATORIES LT,532771,JHS
INE544W01013,Maximus International Limited ,540401,
INE545L01039,MANGAL CREDIT AND FINCORP LTD.,505850,
INE548Z01017,LAGNAM SPINTEX LIMITED ,202362,LAGNAM
INE552B01010,HIMALAYA FOOD INTERNATIONAL LI,526899,
INE553C01016,NORTH EASTERN CARRYING CORPORA,534615,NECCLTD
INE557C01017,INDIAN SUCROSE LTD.    ,500319,
INE558A01019,IP RINGS LTD.   ,523638,
INE558F01026,CHARTERED LOGISTICS LTD.      ,531977,
INE561C01019,BHARAT GEARS LTD.      ,505688,BHARATGEAR
INE561M01018,ISHAN DYES & CHEMICALS LTD.   ,531109,
INE562B01019,RAJSHREE SUGARS & CHEMICALS LT,500354,RAJSREESUG
INE563C01015,Saumya Consultants Ltd.,539218,
INE568F01017,SNL BEARINGS LTD.      ,505827,
INE568Z01015,URAVI T AND WEDG LAMP LTD     ,204794,URAVI
INE570D01018,Arrow Greentech Limited,516064,ARROWGREEN
INE571N01015,SHREEKRISHNA BIOTECH LTD.     ,505592,
INE572D01014,FRONTIER SPRINGS LTD.  ,522195,
INE573B01016,PRIMA PLASTICS LTD.    ,530589,
INE573R01012,SEYA INDUSTRIES LTD.   ,524324,SEYAIND
INE576B01019,Athena Global Technologies Lim,517429,
INE576N01014,RADIX INDUSTRIES (INDIA) LIMIT,531412,
INE582D01013,Rishiroop Limited      ,526492,
INE583R01029,Pritika Auto Industries Limite,539359,PRITIKAUTO
INE590B01010,GARNET INTERNATIONAL LTD.     ,512493,
INE594B01012,BSL LTD. ,514045,BSL
INE595R01023,EAST WEST HOLDINGS LIMITED    ,540006,
INE596B01017,MUKESH BABU FINANCIAL SERVICES,530341,
INE596H01014,HOV SERVICES LTD.      ,532761,HOVS
INE598C01011,HISAR METAL INDUSTRIES LTD.   ,590018,HISARMETAL
INE600Y01019,Dynamic Cables Limited ,540795,
INE606A01024,AMJ LAND HOLDINGS LIMITED     ,500343,AMJLAND
INE607V01010,VEERAM SECURITIES LIMITED     ,540252,
INE609C01024,ORIENT PRESS LTD.      ,526325,ORIENTLTD
INE613B01010,ICDS LTD.,511194,ICDSLTD
INE613C01018,MAGELLANIC CLOUD LIMITED      ,538891,
INE619I01012,A2Z INFRA ENGINEERING LIMITED ,533292,A2ZINFRA
INE626Z01011,HARDWYN INDIA LIMITED  ,541276,
INE627H01017,CAMBRIDGE TECHNOLOGY ENTERPRIS,532801,CTE
INE629F01025,KALLAM TEXTILES LTD    ,530201,
INE630D01010,BRIGHT BROTHERS LTD.   ,526731,
INE630Y01016,MEDICO REMEDIES LIMITED,540937,
INE631R01026,Madhav Infra Projects Limited ,539894,
INE632X01030,SHRENIK LIMITED ,207416,SHRENIK
INE636D01025,JOSTS ENGINEERING CO.LTD.     ,505750,
INE642O01012,Tirupati Fincorp Limited      ,539008,
INE642Y01011,HINDCON CHEMICALS LIMITED     ,201875,HINDCON
INE644Y01017,Shiva Mills Limited    ,540961,SHIVAMILLS
INE646C01018,THE GROB TEA COMPANY LTD      ,204347,GROBTEA
INE647N01021,KUSHAL LIMITED  ,536170,
INE652F01027,COUNTRY CLUB HOSPITALITY AND H,526550,CCHHL
INE653S01010,GARMENT MANTRA LIFESTYLE LIMIT,539216,
INE657D01021,SIMMONDS MARSHALL LTD. ,507998,
INE658G01014,S.A.L.STEEL LTD.,532604,SALSTEEL
INE662A01027,SUPER SPINNING MILLS LTD.     ,521180,SUPERSPIN
INE662L01016,TCI DEVELOPERS LTD.    ,533393,TCIDEVELOP
INE666Q01016,EIKO LIFESCIENCES LIMITED     ,540204,
INE668L01013,EMERGENT INDUSTRIAL SOLUTIONS ,506180,
INE669X01016,GEEKAY WIRES LIMITED   ,203659,GEEKAYWIRE
INE671T01010,Darshan Orna Limited   ,539884,
INE677H01012,DEEP ENERGY RESOURCES LIMITED ,532760,DEEPENR
INE679C01027,SOURCE NATURAL FOODS & HERBAL ,531398,
INE680Z01018,AVG LOGISTICS LIMITED  ,202280,AVG
INE683D01027,DHANLEELA INVESTMENTS & TRADIN,503637,
INE683E01017,CORAL LABORATORIES LTD.,524506,
INE687B01014,KHODAY INDIA LTD.      ,507435,
INE689M01017,Polo Queen Industrial and Fint,540717,
INE692B01014,MURUDESHWAR CERAMICS LTD.     ,515037,MURUDCERA
INE692Z01013,Affordable Robotic & Automatio,541402,
INE693D01018,VADILAL ENTERPRISES LTD.      ,519152,
INE694X01022,G G Engineering Limited,540614,
INE695X01011,Vanta Bioscience Limited      ,540729,
INE697V01011,PANSARI DEVELOPERS LTD ,201657,PANSARI
INE702A01013,VARUN SHIPPING CO.LTD. ,500465,
INE703C01025,JAYSYNTH DYESTUFF (INDIA) LTD.,506910,
INE705G01021,HIM TEKNOFORGE LIMITED ,505712,
INE706A01022,VIKAS WSP LTD.  ,519307,VIKASWSP
INE706B01012,SAMKRG PISTONS & RINGS LTD.   ,520075,
INE707C01018,CAPITAL TRUST LTD.     ,511505,CAPTRUST
INE711C01010,JASCH INDUSTRIES LTD.  ,500220,
INE711V01010,Oceanic Foods Limited  ,540405,
INE712A01012,WARREN TEA LTD. ,508494,
INE713B01026,SURYALAKSHMI COTTON MILLS LTD.,521200,SURYALAXMI
INE713C01016,SURAJ LTD.      ,531638,
INE713D01055,CHANDNI TEXTILES ENGINEERING I,522292,
INE716F01012,INDOKEM LTD.    ,504092,
INE717E01013,TALBROS ENGINEERING LIMITED   ,538987,
INE718P01017,JAMES WARREN TEA LTD   ,538564,
INE719F01016,SHIV AUM STEELS LIMITED,206521,SHIVAUM
INE721Z01010,AARON INDUSTRIES LIMITED      ,203282,AARON
INE724A01017,LKP FINANCE LIMITED    ,507912,
INE724R01011,SUNAYANA INVT CO LTD   ,203063,
INE725P01012,WAAREE TECHNOLOGIES LIMITED   ,539337,
INE726E01014,U.P.HOTELS LTD. ,509960,
INE728Z01015,SOFTTECH ENGINEER LIMITED     ,204760,SOFTTECH
INE738V01013,ART NIRMAN LIMITED     ,205945,ARTNIRMAN
INE741A01011,MYSORE PETRO CHEMICALS LTD.   ,506734,
INE748A01016,MCNALLY BHARAT ENGINEERING COM,532629,MBECL
INE748T01016,Simbhaoli Sugars Ltd   ,539742,SIMBHALS
INE750D01016,RELIANCE CHEMOTEX INDUSTRIES L,503162,
INE750R01016,AARNAV FASHIONS LIMITED,539562,
INE754X01016,AARVI ENCON LIMITED    ,202402,AARVI
INE756C01015,NAGA DHUNSERI GROUP LTD,204326,NDGL
INE757T01017,ARTEMIS ELECTRICALS LIMITED   ,542670,
INE760B01019,VALIANT COMMUNICATIONS LTD.   ,526775,
INE761Q01015,Vibrant Global Capital Limited,538732,
INE767B01022,VIKAS PROPPANT & GRANITE LTD. ,531518,VIKASPROP
INE770A01010,PRADEEP METALS LTD.    ,513532,
INE773I01017,ALKALI METALS LTD.     ,533029,ALKALI
INE774P01010,DHYANA FINSTOCK LTD    ,538450,
INE776O01018,GITA RENEWABLE ENERGY LIMITED ,539013,
INE777G01012,SHRIRAM ASSET MANAGEMENT CO.LT,531359,
INE781A01025,INTENSE TECHNOLOGIES LTD.     ,532326,INTENTECH
INE781B01015,NOIDA TOLL BRIDGE COMPANY LTD.,532481,NOIDATOLL
INE784R01015,Arfin India Limited    ,539151,
INE788B01028,IND-SWIFT LTD.  ,524652,INDSWFTLTD
INE790D01020,CHL LTD. ,532992,
INE792H01019,GLOBAL VECTRA HELICORP LTD.   ,532773,GLOBALVECT
INE792I01017,CORDS CABLE INDUSTRIES LTD.   ,532941,CORDSCABLE
INE793G01035,PMC FINCORP LIMITED    ,534060,
INE795D01011,FRESHTROP FRUITS LTD.  ,530077,
INE801L01010,AIRO LAM LIMITED,203532,AIROLAM
INE803B01017,LOHIA SECURITIES LTD.  ,590082,
INE805A01014,GOLDSTONE TECHNOLOGIES LTD.   ,531439,GOLDTECH
INE806A01020,Vikas EcoTech Limited  ,530961,VIKASECO
INE808B01016,OPTO CIRCUITS (INDIA) LTD.    ,532391,OPTOCIRCUI
INE813V01022,MADHAV COPPER LIMITED  ,200072,MCL
INE819A01031,COMFORT INTECH LTD.    ,531216,
INE819C01011,BIHAR SPONGE IRON LTD. ,500058,
INE819S01025,Zeal Aqua Limited      ,539963,
INE821Y01011,Ratnabhumi Developers Limited ,540796,
INE822G01016,ELECTROTHERM (INDIA) LTD.     ,526608,ELECTHERM
INE823B01015,COMPETENT AUTOMOBILES CO.LTD. ,531041,
INE828G01013,FACOR ALLOYS LTD.      ,532656,
INE828O01033,MITCON CON & ENG SERV LTD     ,204669,MITCON
INE829A01014,BIOFIL CHEMICALS & PHARMACEUTI,524396,BIOFILCHEM
INE829S01016,Mangalam Seeds Limited ,539275,
INE830Q01018,Manaksia Coated Metals & Indus,539046,MANAKCOAT
INE833A01016,ADC INDIA COMMUNICATIONS LIMIT,523411,
INE834D01018,Vipul Organics Limited ,530627,
INE836H01014,MCDOWELL HOLDINGS LTD. ,532852,MCDHOLDING
INE837B01031,WINSOME TEXTILE INDUSTRIES LTD,514470,
INE840Y01011,ONE POINT ONE SOL LTD  ,205311,ONEPOINT
INE841B01017,INDBANK MERCHANT BANKING SERVI,511473,INDBANK
INE842B01015,FORTIS MALAR HOSPITALS LIMITED,523696,
INE842D01011,BHARAT AGRI FERT & REALTY LTD.,531862,
INE843B01013,MAHA RASHTRA APEX CORPORATION ,523384,MAHAPEXLTD
INE844K01012,BEDMUTHA INDUSTRIES LTD.      ,533270,BEDMUTHA
INE848A01014,IZMO Limited    ,532341,IZMO
INE859Q01017,Manaksia Aluminium Company Ltd,539045,MANAKALUCO
INE861A01058,VISESH INFOTECNICS LTD.,532411,VISESHINFO
INE861B01023,MOTOR & GENERAL FINANCE LTD.  ,501343,MOTOGENFIN
INE862Y01015,BANKA BIOLOO LIMITED   ,203099,BANKA
INE864B01027,UMANG DAIRIES LTD.     ,500231,UMANGDAIRY
INE866K01015,INDOSOLAR LTD.  ,533257,INDOSOLAR
INE867D01018,INDSIL HYDRO POWER AND MANGANE,522165,
INE869A01010,NARMADA GELATINES LTD. ,526739,
INE870Z01015,Innovators Facade Systems Limi,541353,
INE871H01011,GSS INFOTECH LTD.      ,532951,GSS
INE879A01019,SHREE RAMA MULTI-TECH LTD.    ,532310,SHREERAMA
INE879E01037,KANANI INDUSTRIES LTD. ,506184,KANANIIND
INE881E01017,KELTECH ENERGIES LTD.  ,506528,
INE886A01014,INDUSTRIAL INVESTMENT TRUST LT,501295,IITL
INE888B01018,Poddar Housing and Development,523628,PODDARHOUS
INE893A01036,BABA ARTS LTD.  ,532380,
INE895C01011,TAYO ROLLS LTD. ,504961,
INE895W01019,PANACHE DIGILIFE LIMITED      ,206119,PANACHE
INE900C01027,AUTOMOTIVE STAMPINGS & ASSEMBL,520119,ASAL
INE904R01027,HKG LIMITED     ,539097,
INE906O01011,TIGER LOGISTICS (INDIA) LTD   ,536264,
INE906Y01010,Galactico Corporate Services L,542802,
INE908V01012,LIBAS CONSU PRODUCTS LTD      ,205469,LIBAS
INE914G01029,Polyspin Exports Ltd.  ,539354,
INE920B01019,TCI INDUSTRIES LTD.    ,532262,
INE924F01012,MYSORE PAPER MILLS LTD.,502405,
INE924H01018,TARMAT LTD.     ,532869,TARMAT
INE926R01012,Shree Worstex Limited  ,541358,
INE927A01040,ROLLATAINERS LTD.      ,502448,ROLLT
INE932C01012,TOKYO PLAST INTERNATIONAL LTD.,500418,TOKYOPLAST
INE932D01010,DUROPLY INDUSTRIES LIMITED    ,516003,
INE933B01012,MEGASOFT LTD.   ,532408,MEGASOFT
INE936B01015,NATURAL CAPSULES LTD.  ,524654,
INE940C01015,DUTRON POLYMERS LTD.   ,517437,
INE945J01027,ZODIAC VENTURES LIMITED,503641,
INE947G01011,Mercury Laboratories Limited  ,538964,
INE947I01017,Lotus Eye Hospital And Institu,532998,LOTUSEYE
INE948G01019,SBEC SUGAR LTD. ,532102,
INE948Q01018,BFL Asset Finvest Limited     ,539662,
INE951M01037,RRIL LIMITED    ,531307,
INE952M01019,FLOMIC GLOBAL LOGISTICS LIMITE,504380,
INE953M01033,PS IT INFRASTRUCTURE & SERVICE,505502,
INE954B01018,FLEX FOODS LTD. ,523672,
INE959E01011,SCOOTERS INDIA LTD.    ,505141,
INE960A01017,SHILP GRAVURES LTD.    ,513709,
INE967B01028,SCANPOINT GEOMATICS LTD.      ,526544,
INE967C01018,KAMAT HOTELS (INDIA) LTD.     ,526668,KAMATHOTEL
INE974C01022,JUMP NETWORKS LIMITED  ,531337,JUMPNET
INE974Z01015,PRITI INTERNATIONAL LTD,204000,PRITI
INE975G01012,IL&FS TRANSPORTATION NETWORKS ,533177,IL&FSTRANS
INE978G01016,SPL INDUSTRIES LTD.    ,532651,SPLIL
INE981B01011,CMI LTD. ,517330,CMICABLES
INE981D01025,USHDEV INTERNATIONAL LTD.     ,511736,
INE983C01015,LUDLOW JUTE & SPECIALITIES LTD,526179,
INE984E01027,Vivanza Biosciences Limited   ,530057,
INE987A01010,MAKERS LABORATORIES LTD.      ,506919,
INE988E01036,JMT AUTO LTD.   ,513691,JMTAUTOLTD
INE991B01010,KOTHARI FERMENTATION & BIOCHEM,507474,
INE991I01015,ASPINWALL & CO LTD     ,204739,ASPINWALL
INE992I01013,STARTECK FINANCE LIMITED      ,512381,
NA,CRB SHARE CUSTODIAN SERVICES L,530423,
INE001E01012,PREMCO GLOBAL LTD.     ,530331,
INE002B01016,SOFTSOL INDIA LTD.     ,532344,
INE002E01010,Sar  Auto Products Limited    ,538992,
INE005B01019,AVANTEL LTD.    ,532406,
INE00IY01012,Deep Polymers Limited  ,541778,
INE00KV01014,RAJNANDINI METAL LIMITED      ,206164,RAJMET
INE00PV01013,AHLADA ENGINEERS LIMITED      ,202065,AHLADA
INE00Q901014,S. M. Gold Limited     ,542034,
INE00QT01015,Synergy Green Industries Limit,541929,SGIL
INE00SY01011,Supershakti Metaliks Limited  ,541701,
INE010R01015,Ultracab (India) Limited      ,538706,
INE012Q01021,R&B DENIMS LTD  ,538119,
INE013E01017,PANASONIC CARBON INDIA CO.LTD.,508941,
INE015D01022,MANAKSIA LTD.   ,532932,MANAKSIA
INE016Q01014,CEINSYS TECH LIMITED   ,538734,
INE018401013,Suvidhaa Infoserve Limited    ,543281,SUVIDHAA
INE01B501018,Add-Shop E-Retail Limited     ,541865,
INE01EE01011,B&B TRIPLEWALL CONT LTD,201293,BBTCL
INE01GN01017,IRIS CLOTHINGS LIMITED ,200962,IRISDOREME
INE01JE01028,MARINE ELECTRICAL (I) LTD     ,207697,MARINE
INE01TL01014,BOMBAY OXYGEN INVESTMENTS LIMI,509470,
INE020G01017,Inspirisys Solutions Limited  ,532774,INSPIRISYS
INE020J01029,GOKUL REFOILS & SOLVENT LTD.  ,532980,GOKUL
INE022N01019,ATLAS JEWELLERY INDIA LIMITED ,514394,
INE025N01020,VISHVJYOTI TRADING LTD.,512067,
INE025R01021,Artemis Medicare Services Limi,542919,ARTEMISMED
INE026L01022,Tilak Ventures Limited ,503663,
INE02AR01019,Anmol India Limited    ,542437,ANMOL
INE02GA01012,Anand Rayons Limited   ,542721,
INE032B01021,PRIME SECURITIES LTD.  ,500337,PRIMESECU
INE032Z01012,BOMBAY SUPER HYBRID SEEDS     ,202994,BSHSL
INE034D01031,PTL ENTERPRISES LTD.   ,509220,PTL
INE034H01016,SORIL Infra Resources Limited ,532679,SORILINFRA
INE03V001013,UNIVERSUS PHOTO IMAGINGS LIMIT,542933,UNIVPHOTO
INE043A01012,GTL LTD. ,500160,GTL
INE046M01028,MIDLAND POLYMERS LTD.  ,531597,
INE048A01011,HINDUSTAN ORGANIC CHEMICALS LT,500449,
INE048B01027,JAGSONPAL PHARMACEUTICALS LTD.,507789,JAGSNPHARM
INE049I01012,NAHAR CAPITAL & FINANCIAL SERV,532952,NAHARCAP
INE04LG01015,PAR DRUGS AND CHEM LTD ,201686,PAR
INE050001010,Prakash Pipes Limited  ,542684,PPL
INE050B01023,IL&FS INVESTMENT MANAGERS LTD.,511208,IVC
INE051N01018,Shree Ganesh Biotech (India) L,539470,
INE052A01021,WINDSOR MACHINES LTD.  ,522029,WINDMACHIN
INE054C01015,WATERBASE LTD.  ,523660,WATERBASE
INE056I01017,REFEX INDUSTRIES LTD.  ,532884,REFEX
INE058F01019,ALUFLUORIDE LTD.,524634,
INE059B01024,SIMPLEX INFRASTRUCTURES LTD.  ,523838,SIMPLEXINF
INE063E01046,PONDY OXIDES & CHEMICALS LTD. ,532626,
INE064H01021,GEE LTD. ,504028,
INE065D01027,SAT INDUSTRIES LTD.    ,511076,
INE06CG01019,White Organic Retail Limited  ,542667,
INE071D01033,MENON BEARINGS LTD.    ,523828,MENONBE
INE071E01023,UGAR SUGAR WORKS LTD.  ,530363,UGARSUGAR
INE073V01015,Commercial Syn Bags Limited   ,539986,
INE074B01023,PARAMOUNT COMMUNICATIONS LTD. ,530555,PARACABLES
INE078D01012,PG FOILS LTD.   ,526747,
INE07OG01012,NDR Auto Components Limited   ,543214,NDRAUTO
INE080I01025,SHREE GLOBAL TRADEFIN LTD.    ,512463,
INE081G01019,Kanchi Karpooram Ltd.  ,538896,
INE084Q01012,RACE ECO CHAIN LIMITED ,537785,
INE087Z01016,AAKASH EXPLORATION SER L      ,205697,AAKASH
INE088D01011,TRESCON LIMITED ,532159,
INE088G01014,SOUTH INDIA PAPER MILLS LTD.  ,516108,
INE08KP01019,DCM NOUVELLE LIMITED   ,542729,DCMNVL
INE091C01017,SUPER SALES INDIA LTD. ,512527,
INE093R01011,LLOYDS STEELS INDUSTRIES LIMIT,539992,LSIL
INE095I01015,PPAP     ,532934,PPAP
INE099F01013,SREELEATHERS LTD.      ,535601,SREEL
INE099G01011,Scan Steels Limited    ,511672,
INE099J01015,JAYPEE INFRATECH LTD   ,533207,JPINFRATEC
INE0AEJ01013,Birla Tyres Limited    ,542932,BIRLATYRE
INE0CG601016,Max India Limited      ,543223,MAXIND
INE0D6I01015,KSOLVES INDIA LIMITED  ,206813,KSOLVES
INE0FHS01016,Deep Industries Limited,543288,DEEPINDS
INE0GAO01018,Prevest Denpro Limited ,543363,
INE102I01027,ALLIED DIGITAL SERVICES LTD.  ,532875,ADSL
INE107F01022,WANBURY LTD.    ,524212,WANBURY
INE110B01017,MINDTECK (INDIA) LTD.  ,517344,MINDTECK
INE111B01023,63 Moons Technologies Limited ,526881,63MOONS
INE115S01010,Halder Venture Limited ,539854,
INE116C01012,Z.F.STEERING GEAR (INDIA) LTD.,505163,
INE120D01012,Hitech Corporation Limited    ,526217,HITECHCORP
INE122M01019,ESSAR SHIPPING LTD.    ,533704,ESSARSHPNG
INE124B01018,COSMO FERRITES LTD.    ,523100,
INE127B01011,The Hi-Tech Gears Ltd  ,522073,HITECHGEAR
INE129Z01016,SINTERCOM INDIA LIMITED,200306,SINTERCOM
INE132H01018,AURIONPRO SOLUTIONS LTD.      ,532668,AURIONPRO
INE133D01023,ARTSON ENGINEERING LTD.,522134,
